system:index,Kab_Kota,Provinsi,Status,Status Koo,nama_sekol,npsn,.geo
000000000000000074ef,Kota Tasikmalaya,Prov. Jawa Barat,MA,Benar,MAS ASSALAM,20277186,"{""type"":""Point"",""coordinates"":[108.23299968673973,-7.361801934298062]}"
000000000000000074f0,Kota Tasikmalaya,Prov. Jawa Barat,MA,Benar,Al Hikmah,69894822,"{""type"":""Point"",""coordinates"":[108.24897664581421,-7.386108494140396]}"
000000000000000074f1,Kota Tasikmalaya,Prov. Jawa Barat,MA,Benar,MAS Nurul Fiqiyah,69941684,"{""type"":""Point"",""coordinates"":[107.74202590614902,-6.497360604077044]}"
000000000000000074f2,Kota Tasikmalaya,Prov. Jawa Barat,MA,Benar,MAS JIDRIS ASSALAM,20277193,"{""type"":""Point"",""coordinates"":[108.23262066315019,-7.40366397498781]}"
000000000000000074f3,Kota Tasikmalaya,Prov. Jawa Barat,MA,Benar,MAS NUR BAITURRAHMAH,20277197,"{""type"":""Point"",""coordinates"":[108.18547012861104,-7.419355551594887]}"
000000000000000074f4,Kota Tasikmalaya,Prov. Jawa Barat,MA,Benar,MAS SYIFAURRAHMAN,20277204,"{""type"":""Point"",""coordinates"":[108.25347587877715,-7.390036962168482]}"
000000000000000074f6,Kota Tasikmalaya,Prov. Jawa Barat,MA,Benar,MAS Ad Dahriyah,69941683,"{""type"":""Point"",""coordinates"":[108.27179832500575,-7.418700063740031]}"
000000000000000074f7,Kota Tasikmalaya,Prov. Jawa Barat,MA,Benar,MAS CILENDEK,20277192,"{""type"":""Point"",""coordinates"":[108.25590162975023,-7.355599324732718]}"
000000000000000074f8,Kota Tasikmalaya,Prov. Jawa Barat,MA,Benar,MAS PERSIS BENDA,20277199,"{""type"":""Point"",""coordinates"":[108.23049813104873,-7.3076996612166]}"
000000000000000074f9,Kota Tasikmalaya,Prov. Jawa Barat,MA,Benar,Miftahurrahman,69894821,"{""type"":""Point"",""coordinates"":[108.1605036218128,-6.910228770615596]}"
000000000000000074fa,Kota Tasikmalaya,Prov. Jawa Barat,MA,Benar,MAS ASY SYUHADA,20277187,"{""type"":""Point"",""coordinates"":[108.19207405727121,-7.360446367577813]}"
000000000000000074fb,Kab. Banjarnegara,Prov. Jawa Tengah,MA,Benar,MAN 2 BANJARNEGARA,20277367,"{""type"":""Point"",""coordinates"":[109.68370132796255,-7.399998593921878]}"
000000000000000074fc,Kab. Banjarnegara,Prov. Jawa Tengah,MA,Benar,MAS MAARIF AL IRSYAD,20364906,"{""type"":""Point"",""coordinates"":[109.67329824520485,-7.444799182205848]}"
000000000000000074fd,Kab. Banjarnegara,Prov. Jawa Tengah,MA,Benar,MAS TERPADU ASADIYAH,20364905,"{""type"":""Point"",""coordinates"":[109.71090184438856,-7.374002034780288]}"
000000000000000074fe,Kab. Banjarnegara,Prov. Jawa Tengah,MA,Benar,MAS NURUL HIKMAH KALIBENING,20364903,"{""type"":""Point"",""coordinates"":[109.70349973663986,-7.244500821986115]}"
000000000000000074ff,Kab. Banjarnegara,Prov. Jawa Tengah,MA,Benar,MAS  Muhammadiyah Sigaluh,69881428,"{""type"":""Point"",""coordinates"":[109.79038532066625,-7.425513570149696]}"
00000000000000007500,Kab. Banjarnegara,Prov. Jawa Tengah,MA,Benar,MAS TANBIHUL GHOFILIN,60728791,"{""type"":""Point"",""coordinates"":[109.62570180056036,-7.399998593921878]}"
00000000000000007501,Kab. Banjarnegara,Prov. Jawa Tengah,MA,Benar,MAS MAARIF BAWANG,60702888,"{""type"":""Point"",""coordinates"":[109.60379869618583,-7.455300365186712]}"
00000000000000007502,Kab. Banjarnegara,Prov. Jawa Tengah,MA,Benar,MAS COKROAMINOTO PAGEDONGAN,20364907,"{""type"":""Point"",""coordinates"":[109.65230033834418,-7.457298042458659]}"
00000000000000007503,Kab. Banjarnegara,Prov. Jawa Tengah,MA,Benar,MAS COKROAMINOTO WANADADI,20364911,"{""type"":""Point"",""coordinates"":[109.63079855306445,-7.367701324991772]}"
00000000000000007504,Kab. Banjarnegara,Prov. Jawa Tengah,MA,Benar,MAS WALISONGO,20364910,"{""type"":""Point"",""coordinates"":[109.76479899882156,-7.394701181870383]}"
00000000000000007505,Kab. Banjarnegara,Prov. Jawa Tengah,MA,Benar,MAS AL HIDAYAH 1 PURWAREJA KLAMPOK,20364908,"{""type"":""Point"",""coordinates"":[109.42679913897035,-7.47310109659207]}"
00000000000000007506,Kab. Banjarnegara,Prov. Jawa Tengah,MA,Benar,MAS GUPPI RAKIT,20364909,"{""type"":""Point"",""coordinates"":[109.52889917579112,-7.435399397185185]}"
00000000000000007507,Kab. Banjarnegara,Prov. Jawa Tengah,MA,Benar,MAS MA`ARIF NU WANAYASA,20364912,"{""type"":""Point"",""coordinates"":[109.75880150790466,-7.281301782980202]}"
00000000000000007508,Kab. Banjarnegara,Prov. Jawa Tengah,MA,Benar,MAS COKROAMINOTO KARANGKOBAR,20364904,"{""type"":""Point"",""coordinates"":[109.73359866875059,-7.272499517500699]}"
00000000000000007509,Kab. Banjarnegara,Prov. Jawa Tengah,MA,Benar,MAS AL FATAH,20277368,"{""type"":""Point"",""coordinates"":[109.71120060415913,-7.394099203228171]}"
0000000000000000750a,Kab. Banjarnegara,Prov. Jawa Tengah,MA,Benar,MAN 1 BANJARNEGARA,20277369,"{""type"":""Point"",""coordinates"":[109.66190078291226,-7.398000916649934]}"
0000000000000000750b,Kab. Banyumas,Prov. Jawa Tengah,MA,Benar,MAS PPPI MIFTAHUSSALAM BANYUMAS,20364914,"{""type"":""Point"",""coordinates"":[109.29340067185547,-7.530101785358268]}"
0000000000000000750c,Kab. Banyumas,Prov. Jawa Tengah,MA,Benar,MAS MIFTAHUL HUDA RAWALO,20364926,"{""type"":""Point"",""coordinates"":[109.16660167429968,-7.521000760108186]}"
0000000000000000750d,Kab. Banyumas,Prov. Jawa Tengah,MA,Benar,MAS MA`ARIF NU 1 CILONGOK,20364915,"{""type"":""Point"",""coordinates"":[109.14469856992515,-7.385198837525491]}"
0000000000000000750e,Kab. Banyumas,Prov. Jawa Tengah,MA,Benar,MAS MA`ARIF NU 1 KEMRANJEN,20364920,"{""type"":""Point"",""coordinates"":[109.28129867159643,-7.58580041661686]}"
0000000000000000750f,Kab. Banyumas,Prov. Jawa Tengah,MA,Benar,MAS AR RIDLO PEKUNCEN,20364921,"{""type"":""Point"",""coordinates"":[109.06909897066505,-7.3403001490183435]}"
00000000000000007510,Kab. Banyumas,Prov. Jawa Tengah,MA,Benar,MAN 1 BANYUMAS,20364923,"{""type"":""Point"",""coordinates"":[109.26134419438225,-7.419645393163361]}"
00000000000000007511,Kab. Banyumas,Prov. Jawa Tengah,MA,Benar,MA Daarus Sunnah Wangon,70013791,"{""type"":""Point"",""coordinates"":[109.06130000292256,-7.494700982094962]}"
00000000000000007512,Kab. Banyumas,Prov. Jawa Tengah,MA,Benar,MAS PP NAHDLOTUT TALAMIDZ JOMBOR,20364928,"{""type"":""Point"",""coordinates"":[109.40009804186234,-7.595998380726091]}"
00000000000000007513,Kab. Banyumas,Prov. Jawa Tengah,MA,Benar,MAS AL FALAH JATILAWANG,20364916,"{""type"":""Point"",""coordinates"":[109.09110017526275,-7.532099462630212]}"
00000000000000007514,Kab. Banyumas,Prov. Jawa Tengah,MA,Benar,MAN 3 BANYUMAS,20364927,"{""type"":""Point"",""coordinates"":[109.35600199154482,-7.613799112131449]}"
00000000000000007515,Kab. Banyumas,Prov. Jawa Tengah,MA,Benar,MAN 2 BANYUMAS,20364924,"{""type"":""Point"",""coordinates"":[109.2572016895036,-7.430498845127448]}"
00000000000000007516,Kab. Banyumas,Prov. Jawa Tengah,MA,Benar,MA MA`ARIF NU SAINS AL-QUR`AN SUMBANG,69994805,"{""type"":""Point"",""coordinates"":[109.26690023429484,-7.388498572305039]}"
00000000000000007517,Kab. Banyumas,Prov. Jawa Tengah,MA,Benar,MAS Raudhotut Tholibin Kembaran,69895001,"{""type"":""Point"",""coordinates"":[109.27147081287464,-7.408765186592952]}"
00000000000000007518,Kab. Banyumas,Prov. Jawa Tengah,MA,Benar,MAS MUHAMMADIYAH PURWOKERTO,20364925,"{""type"":""Point"",""coordinates"":[109.24330267152001,-7.420300881018217]}"
00000000000000007519,Kab. Banyumas,Prov. Jawa Tengah,MA,Benar,Modern (Islamic Boarding School) Al Azhary,69955732,"{""type"":""Point"",""coordinates"":[109.09839972368722,-7.399900493698703]}"
0000000000000000751a,Kab. Banyumas,Prov. Jawa Tengah,MA,Benar,MAS MUHAMMADIYAH PEKUNCEN,20364922,"{""type"":""Point"",""coordinates"":[109.07209994567403,-7.341098328106913]}"
0000000000000000751b,Kab. Banyumas,Prov. Jawa Tengah,MA,Benar,MAS  Al Hidayah Purwojati,69881427,"{""type"":""Point"",""coordinates"":[109.12069968805551,-7.491700007085993]}"
0000000000000000751c,Kab. Banyumas,Prov. Jawa Tengah,MA,Benar,MAS WATHONIYAH ISLAMIYAH KEBARONGAN,20364919,"{""type"":""Point"",""coordinates"":[109.28780004093235,-7.597501097781102]}"
0000000000000000751d,Kab. Banyumas,Prov. Jawa Tengah,MA,Benar,MAS AL IKHSAN BEJI KEDUNGBANTENG,20364918,"{""type"":""Point"",""coordinates"":[109.22099824805069,-7.385898916390883]}"
0000000000000000751e,Kab. Banyumas,Prov. Jawa Tengah,MA,Benar,MAS MA`ARIF NU 1 KEBASEN,20364917,"{""type"":""Point"",""coordinates"":[109.21599959576977,-7.557801721102276]}"
0000000000000000751f,Kab. Batang,Prov. Jawa Tengah,MA,Benar,MA NU 01 BANYUPUTIH,20364930,"{""type"":""Point"",""coordinates"":[109.9264012800995,-6.973298295915535]}"
00000000000000007520,Kab. Batang,Prov. Jawa Tengah,MA,Benar,MA THOLABUDDIN MASIN,20364939,"{""type"":""Point"",""coordinates"":[109.74830032492382,-6.98680045390537]}"
00000000000000007521,Kab. Batang,Prov. Jawa Tengah,MA,Benar,MA NU 01 LIMPUNG,60728097,"{""type"":""Point"",""coordinates"":[109.92810019760086,-7.011200654869825]}"
00000000000000007522,Kab. Batang,Prov. Jawa Tengah,MA,Benar,MA NU GRINGSING,20364935,"{""type"":""Point"",""coordinates"":[110.02389506553203,-6.984735890117624]}"
00000000000000007523,Kab. Batang,Prov. Jawa Tengah,MA,Benar,MA NU BATANG,20364933,"{""type"":""Point"",""coordinates"":[109.7283993569223,-6.907798560541469]}"
00000000000000007524,Kab. Batang,Prov. Jawa Tengah,MA,Benar,MA DARUSSALAM,20364937,"{""type"":""Point"",""coordinates"":[109.90040026185684,-6.951301550418886]}"
00000000000000007525,Kab. Batang,Prov. Jawa Tengah,MA,Benar,MA MUHAMMADIYAH BATANG,20364932,"{""type"":""Point"",""coordinates"":[109.7562999522137,-6.925001772405663]}"
00000000000000007526,Kab. Batang,Prov. Jawa Tengah,MA,Benar,MAN BATANG,20364931,"{""type"":""Point"",""coordinates"":[109.75989844676383,-6.919298582158304]}"
00000000000000007527,Kab. Batang,Prov. Jawa Tengah,MA,Benar,MA MUHAMMADIYAH LIMPUNG,20364936,"{""type"":""Point"",""coordinates"":[109.91910173167501,-7.0182995437469105]}"
00000000000000007528,Kab. Batang,Prov. Jawa Tengah,MA,Benar,MA SUBHANAH,20364938,"{""type"":""Point"",""coordinates"":[109.91823220696959,-6.996311716452369]}"
00000000000000007529,Kab. Batang,Prov. Jawa Tengah,MA,Benar,MA SUNAN KALIJAGA,20364934,"{""type"":""Point"",""coordinates"":[109.9166982762072,-7.101301250755752]}"
0000000000000000752a,Kab. Batang,Prov. Jawa Tengah,MA,Benar,MA YIC BANDAR,20364929,"{""type"":""Point"",""coordinates"":[109.82270042600057,-7.0551986049641755]}"
0000000000000000752b,Kab. Batang,Prov. Jawa Tengah,MA,Benar,MA TAKHASSUS AL SYAIRIYAH,69995407,"{""type"":""Point"",""coordinates"":[109.93749998262152,-7.018901522389126]}"
0000000000000000752c,Kab. Blora,Prov. Jawa Tengah,MA,Benar,MAS MAARIF RANDUBLATUNG,20364948,"{""type"":""Point"",""coordinates"":[111.37770044086348,-7.229397846718093]}"
0000000000000000752d,Kab. Blora,Prov. Jawa Tengah,MA,Benar,MAS KHOZINATUL ULUM,20364941,"{""type"":""Point"",""coordinates"":[111.41010026911782,-6.982198661618212]}"
0000000000000000752e,Kab. Blora,Prov. Jawa Tengah,MA,Benar,MAS Mamba`ul Huda,69849453,"{""type"":""Point"",""coordinates"":[111.30790213207389,-7.025398432623997]}"
0000000000000000752f,Kab. Blora,Prov. Jawa Tengah,MA,Benar,MAS AS SYAKUR,20364940,"{""type"":""Point"",""coordinates"":[111.36780123652481,-7.031101622871355]}"
00000000000000007530,Kab. Blora,Prov. Jawa Tengah,MA,Benar,MA Maarif NU Doplang,69894830,"{""type"":""Point"",""coordinates"":[111.285218685015,-7.198951104725164]}"
00000000000000007531,Kab. Blora,Prov. Jawa Tengah,MA,Benar,MAN BLORA,20364949,"{""type"":""Point"",""coordinates"":[111.3812989354136,-6.96730080499865]}"
00000000000000007532,Kab. Blora,Prov. Jawa Tengah,MA,Benar,MAS SULTAN AGUNG,20364947,"{""type"":""Point"",""coordinates"":[111.31609795981011,-7.003700446897928]}"
